"","GEOID","NAME","variable","estimate","moe"
"370","17031051200","Census Tract 512, Cook County, Illinois","B23006_023",963,109
"371","17031051300","Census Tract 513, Cook County, Illinois","B01001_001",2826,243
"372","17031051300","Census Tract 513, Cook County, Illinois","B02001_002",2512,258
"373","17031051300","Census Tract 513, Cook County, Illinois","B17007_002",51,44
"374","17031051300","Census Tract 513, Cook County, Illinois","B19013_001",178750,31808
"375","17031051300","Census Tract 513, Cook County, Illinois","B23006_023",1643,165
"376","17031051400","Census Tract 514, Cook County, Illinois","B01001_001",1796,163
"377","17031051400","Census Tract 514, Cook County, Illinois","B02001_002",1476,176
"378","17031051400","Census Tract 514, Cook County, Illinois","B17007_002",75,35
"379","17031051400","Census Tract 514, Cook County, Illinois","B19013_001",116364,17332
"380","17031051400","Census Tract 514, Cook County, Illinois","B23006_023",915,104
"381","17031060100","Census Tract 601, Cook County, Illinois","B01001_001",2852,216
"382","17031060100","Census Tract 601, Cook County, Illinois","B02001_002",2462,257
"383","17031060100","Census Tract 601, Cook County, Illinois","B17007_002",108,78
"384","17031060100","Census Tract 601, Cook County, Illinois","B19013_001",92593,9374
"385","17031060100","Census Tract 601, Cook County, Illinois","B23006_023",1488,182
"386","17031060200","Census Tract 602, Cook County, Illinois","B01001_001",2324,230
"387","17031060200","Census Tract 602, Cook County, Illinois","B02001_002",2023,229
"388","17031060200","Census Tract 602, Cook County, Illinois","B17007_002",128,71
"389","17031060200","Census Tract 602, Cook County, Illinois","B19013_001",72679,19956
"390","17031060200","Census Tract 602, Cook County, Illinois","B23006_023",1249,138
"391","17031060300","Census Tract 603, Cook County, Illinois","B01001_001",3214,274
"392","17031060300","Census Tract 603, Cook County, Illinois","B02001_002",2816,300
"393","17031060300","Census Tract 603, Cook County, Illinois","B17007_002",34,27
"394","17031060300","Census Tract 603, Cook County, Illinois","B19013_001",117415,32925
"395","17031060300","Census Tract 603, Cook County, Illinois","B23006_023",1816,215
"396","17031060400","Census Tract 604, Cook County, Illinois","B01001_001",3779,299
"397","17031060400","Census Tract 604, Cook County, Illinois","B02001_002",3370,307
"398","17031060400","Census Tract 604, Cook County, Illinois","B17007_002",386,223
"399","17031060400","Census Tract 604, Cook County, Illinois","B19013_001",122708,15454
"400","17031060400","Census Tract 604, Cook County, Illinois","B23006_023",1993,186
"401","17031060500","Census Tract 605, Cook County, Illinois","B01001_001",1295,106
"402","17031060500","Census Tract 605, Cook County, Illinois","B02001_002",1032,138
"403","17031060500","Census Tract 605, Cook County, Illinois","B17007_002",262,66
"404","17031060500","Census Tract 605, Cook County, Illinois","B19013_001",34130,17358
"405","17031060500","Census Tract 605, Cook County, Illinois","B23006_023",436,85
"406","17031060800","Census Tract 608, Cook County, Illinois","B01001_001",5048,400
"407","17031060800","Census Tract 608, Cook County, Illinois","B02001_002",3954,401
"408","17031060800","Census Tract 608, Cook County, Illinois","B17007_002",213,115
"409","17031060800","Census Tract 608, Cook County, Illinois","B19013_001",87723,8119
"410","17031060800","Census Tract 608, Cook County, Illinois","B23006_023",3160,298
"411","17031060900","Census Tract 609, Cook County, Illinois","B01001_001",7114,590
"412","17031060900","Census Tract 609, Cook County, Illinois","B02001_002",5886,599
"413","17031060900","Census Tract 609, Cook County, Illinois","B17007_002",631,360
"414","17031060900","Census Tract 609, Cook County, Illinois","B19013_001",59942,5254
"415","17031060900","Census Tract 609, Cook County, Illinois","B23006_023",3459,424
"416","17031061000","Census Tract 610, Cook County, Illinois","B01001_001",2208,134
"417","17031061000","Census Tract 610, Cook County, Illinois","B02001_002",1984,149
"418","17031061000","Census Tract 610, Cook County, Illinois","B17007_002",287,115
"419","17031061000","Census Tract 610, Cook County, Illinois","B19013_001",116389,9883
"420","17031061000","Census Tract 610, Cook County, Illinois","B23006_023",1298,130
"421","17031061100","Census Tract 611, Cook County, Illinois","B01001_001",1379,187
"422","17031061100","Census Tract 611, Cook County, Illinois","B02001_002",1254,175
"423","17031061100","Census Tract 611, Cook County, Illinois","B17007_002",81,57
"424","17031061100","Census Tract 611, Cook County, Illinois","B19013_001",107500,10800
"425","17031061100","Census Tract 611, Cook County, Illinois","B23006_023",731,113
"426","17031061200","Census Tract 612, Cook County, Illinois","B01001_001",1961,218
"427","17031061200","Census Tract 612, Cook County, Illinois","B02001_002",1756,221
"428","17031061200","Census Tract 612, Cook County, Illinois","B17007_002",139,54
"429","17031061200","Census Tract 612, Cook County, Illinois","B19013_001",112292,16695
"430","17031061200","Census Tract 612, Cook County, Illinois","B23006_023",1090,182
"431","17031061500","Census Tract 615, Cook County, Illinois","B01001_001",1888,156
"432","17031061500","Census Tract 615, Cook County, Illinois","B02001_002",1689,134
"433","17031061500","Census Tract 615, Cook County, Illinois","B17007_002",109,45
"434","17031061500","Census Tract 615, Cook County, Illinois","B19013_001",125000,15213
"435","17031061500","Census Tract 615, Cook County, Illinois","B23006_023",1083,124
"436","17031061800","Census Tract 618, Cook County, Illinois","B01001_001",1340,102
"437","17031061800","Census Tract 618, Cook County, Illinois","B02001_002",997,129
"438","17031061800","Census Tract 618, Cook County, Illinois","B17007_002",142,96
"439","17031061800","Census Tract 618, Cook County, Illinois","B19013_001",73523,11786
"440","17031061800","Census Tract 618, Cook County, Illinois","B23006_023",616,102
"441","17031061901","Census Tract 619.01, Cook County, Illinois","B01001_001",3597,338
"442","17031061901","Census Tract 619.01, Cook County, Illinois","B02001_002",2732,380
"443","17031061901","Census Tract 619.01, Cook County, Illinois","B17007_002",348,142
"444","17031061901","Census Tract 619.01, Cook County, Illinois","B19013_001",60909,17072
"445","17031061901","Census Tract 619.01, Cook County, Illinois","B23006_023",2393,340
"446","17031061902","Census Tract 619.02, Cook County, Illinois","B01001_001",4653,388
"447","17031061902","Census Tract 619.02, Cook County, Illinois","B02001_002",3890,421
"448","17031061902","Census Tract 619.02, Cook County, Illinois","B17007_002",462,172
"449","17031061902","Census Tract 619.02, Cook County, Illinois","B19013_001",64508,11405
"450","17031061902","Census Tract 619.02, Cook County, Illinois","B23006_023",2285,349
"451","17031062000","Census Tract 620, Cook County, Illinois","B01001_001",2981,270
"452","17031062000","Census Tract 620, Cook County, Illinois","B02001_002",2621,288
"453","17031062000","Census Tract 620, Cook County, Illinois","B17007_002",173,76
"454","17031062000","Census Tract 620, Cook County, Illinois","B19013_001",80595,12217
"455","17031062000","Census Tract 620, Cook County, Illinois","B23006_023",1954,284
"456","17031062100","Census Tract 621, Cook County, Illinois","B01001_001",3772,347
"457","17031062100","Census Tract 621, Cook County, Illinois","B02001_002",3353,359
"458","17031062100","Census Tract 621, Cook County, Illinois","B17007_002",468,124
"459","17031062100","Census Tract 621, Cook County, Illinois","B19013_001",94500,28789
"460","17031062100","Census Tract 621, Cook County, Illinois","B23006_023",2040,250
"461","17031062200","Census Tract 622, Cook County, Illinois","B01001_001",2719,249
"462","17031062200","Census Tract 622, Cook County, Illinois","B02001_002",2428,236
"463","17031062200","Census Tract 622, Cook County, Illinois","B17007_002",181,110
"464","17031062200","Census Tract 622, Cook County, Illinois","B19013_001",119392,19642
"465","17031062200","Census Tract 622, Cook County, Illinois","B23006_023",1646,237
"466","17031062300","Census Tract 623, Cook County, Illinois","B01001_001",1602,123
"467","17031062300","Census Tract 623, Cook County, Illinois","B02001_002",1350,118
"468","17031062300","Census Tract 623, Cook County, Illinois","B17007_002",68,59
"469","17031062300","Census Tract 623, Cook County, Illinois","B19013_001",154000,29126
"470","17031062300","Census Tract 623, Cook County, Illinois","B23006_023",962,110
"471","17031062400","Census Tract 624, Cook County, Illinois","B01001_001",1576,143
"472","17031062400","Census Tract 624, Cook County, Illinois","B02001_002",1381,135
"473","17031062400","Census Tract 624, Cook County, Illinois","B17007_002",58,27
"474","17031062400","Census Tract 624, Cook County, Illinois","B19013_001",127059,21798
"475","17031062400","Census Tract 624, Cook County, Illinois","B23006_023",942,114
"476","17031062500","Census Tract 625, Cook County, Illinois","B01001_001",1575,144
"477","17031062500","Census Tract 625, Cook County, Illinois","B02001_002",1386,144
"478","17031062500","Census Tract 625, Cook County, Illinois","B17007_002",131,79
"479","17031062500","Census Tract 625, Cook County, Illinois","B19013_001",131818,23062
"480","17031062500","Census Tract 625, Cook County, Illinois","B23006_023",975,100
"481","17031062600","Census Tract 626, Cook County, Illinois","B01001_001",2370,180
"482","17031062600","Census Tract 626, Cook County, Illinois","B02001_002",1897,182
"483","17031062600","Census Tract 626, Cook County, Illinois","B17007_002",37,22
"484","17031062600","Census Tract 626, Cook County, Illinois","B19013_001",158125,26517
"485","17031062600","Census Tract 626, Cook County, Illinois","B23006_023",1427,104
"486","17031062700","Census Tract 627, Cook County, Illinois","B01001_001",2885,278
"487","17031062700","Census Tract 627, Cook County, Illinois","B02001_002",2734,279
"488","17031062700","Census Tract 627, Cook County, Illinois","B17007_002",125,74
"489","17031062700","Census Tract 627, Cook County, Illinois","B19013_001",168352,17019
"490","17031062700","Census Tract 627, Cook County, Illinois","B23006_023",1489,194
"491","17031062800","Census Tract 628, Cook County, Illinois","B01001_001",3625,219
"492","17031062800","Census Tract 628, Cook County, Illinois","B02001_002",3160,282
"493","17031062800","Census Tract 628, Cook County, Illinois","B17007_002",185,85
"494","17031062800","Census Tract 628, Cook County, Illinois","B19013_001",143667,22090
"495","17031062800","Census Tract 628, Cook County, Illinois","B23006_023",2149,211
"496","17031062900","Census Tract 629, Cook County, Illinois","B01001_001",3818,287
"497","17031062900","Census Tract 629, Cook County, Illinois","B02001_002",3370,286
"498","17031062900","Census Tract 629, Cook County, Illinois","B17007_002",232,89
"499","17031062900","Census Tract 629, Cook County, Illinois","B19013_001",128750,32126
"500","17031062900","Census Tract 629, Cook County, Illinois","B23006_023",2312,200
"501","17031063000","Census Tract 630, Cook County, Illinois","B01001_001",3448,231
"502","17031063000","Census Tract 630, Cook County, Illinois","B02001_002",2648,240
"503","17031063000","Census Tract 630, Cook County, Illinois","B17007_002",278,98
"504","17031063000","Census Tract 630, Cook County, Illinois","B19013_001",99213,6299
"505","17031063000","Census Tract 630, Cook County, Illinois","B23006_023",2227,187
"506","17031063100","Census Tract 631, Cook County, Illinois","B01001_001",2310,244
"507","17031063100","Census Tract 631, Cook County, Illinois","B02001_002",1950,225
"508","17031063100","Census Tract 631, Cook County, Illinois","B17007_002",162,66
"509","17031063100","Census Tract 631, Cook County, Illinois","B19013_001",95365,15167
"510","17031063100","Census Tract 631, Cook County, Illinois","B23006_023",1340,156
"511","17031063200","Census Tract 632, Cook County, Illinois","B01001_001",6897,538
"512","17031063200","Census Tract 632, Cook County, Illinois","B02001_002",6289,558
"513","17031063200","Census Tract 632, Cook County, Illinois","B17007_002",486,186
"514","17031063200","Census Tract 632, Cook County, Illinois","B19013_001",65426,17025
"515","17031063200","Census Tract 632, Cook County, Illinois","B23006_023",3663,432
"516","17031063301","Census Tract 633.01, Cook County, Illinois","B01001_001",2768,195
"517","17031063301","Census Tract 633.01, Cook County, Illinois","B02001_002",2206,225
"518","17031063301","Census Tract 633.01, Cook County, Illinois","B17007_002",348,110
"519","17031063301","Census Tract 633.01, Cook County, Illinois","B19013_001",58371,5558
"520","17031063301","Census Tract 633.01, Cook County, Illinois","B23006_023",1450,226
"521","17031063302","Census Tract 633.02, Cook County, Illinois","B01001_001",3781,318
"522","17031063302","Census Tract 633.02, Cook County, Illinois","B02001_002",3228,285
"523","17031063302","Census Tract 633.02, Cook County, Illinois","B17007_002",276,137
